Simulations begin: 2025-02-03 01:34:38.612400
----- Starting simulation [systematic-constant] : 0 @ 2025-02-03 01:34:38.612481-----
Start coverage level: 0.6
Start exploration level: 0.764


annealing forward iteration: 95 | coverage level: 0.8333333333333334 | exploration_level: 0.8177011749739204

annealing forward iteration: 96 | coverage level: 0.8333333333333334 | exploration_level: 0.8171470465155602

annealing forward iteration: 97 | coverage level: 0.8333333333333334 | exploration_level: 0.8165685411793256

annealing forward iteration: 98 | coverage level: 0.8333333333333334 | exploration_level: 0.8163350304700232

annealing forward iteration: 99 | coverage level: 0.8333333333333334 | exploration_level: 0.8157486862810547

annealing forward iteration: 100 | coverage level: 0.8333333333333334 | exploration_level: 0.8149889757960502
----- Starting simulation [annealing reverse-constant] : 11 @ 2025-02-03 16:15:24.649099-----
Start coverage level: 0.5333333333333333
Start exploration level: 0.7682

annealing reverse iteration: 1 | coverage level: 0.5333333333333333 | exploration_level: 0.7724874000000683

annealing reverse iteration: 2 | coverage level: 0.5333333333333333 | exploration_level: 0.7768192237999603

annealing reverse iteration: 3 | coverage level: 0.5333333333333333 | exploration_level: 0.7805867826227478

annealing reverse iteration: 4 | coverage level: 0.5333333333333333 | exploration_level: 0.7851129887288698

annealing reverse iteration: 5 | coverage level: 0.5333333333333333 | exploration_level: 0.789090678359016

annealing reverse iteration: 6 | coverage level: 0.6 | exploration_level: 0.793446724144825

annealing reverse iteration: 7 | coverage level: 0.6 | exploration_level: 0.7974274424588833

annealing reverse iteration: 8 | coverage level: 0.6 | exploration_level: 0.7991552424057282

annealing reverse iteration: 9 | coverage level: 0.6 | exploration_level: 0.802692867401661

annealing reverse iteration: 10 | coverage level: 0.6 | exploration_level: 0.8043446972555175

annealing reverse iteration: 11 | coverage level: 0.6 | exploration_level: 0.8067991251602712

annealing reverse iteration: 12 | coverage level: 0.6 | exploration_level: 0.8106583640689451

annealing reverse iteration: 13 | coverage level: 0.6 | exploration_level: 0.8131970979926059

annealing reverse iteration: 14 | coverage level: 0.6 | exploration_level: 0.815022512141263

annealing reverse iteration: 15 | coverage level: 0.6 | exploration_level: 0.816031345163334

annealing reverse iteration: 16 | coverage level: 0.6 | exploration_level: 0.8185054758370316

annealing reverse iteration: 17 | coverage level: 0.6 | exploration_level: 0.8195104688204925

annealing reverse iteration: 18 | coverage level: 0.6 | exploration_level: 0.8206115012592275

annealing reverse iteration: 19 | coverage level: 0.6 | exploration_level: 0.8218911029187886

annealing reverse iteration: 20 | coverage level: 0.6 | exploration_level: 0.8233889923216593

annealing reverse iteration: 21 | coverage level: 0.6 | exploration_level: 0.8229177536892553

annealing reverse iteration: 22 | coverage level: 0.6 | exploration_level: 0.8227134113965104

annealing reverse iteration: 23 | coverage level: 0.6 | exploration_level: 0.8245063450760927

annealing reverse iteration: 24 | coverage level: 0.6 | exploration_level: 0.8250992477908545

annealing reverse iteration: 25 | coverage level: 0.6333333333333333 | exploration_level: 0.8264737928066648

annealing reverse iteration: 26 | coverage level: 0.6666666666666666 | exploration_level: 0.8257723929607018

annealing reverse iteration: 27 | coverage level: 0.6666666666666666 | exploration_level: 0.8276824685087487

annealing reverse iteration: 28 | coverage level: 0.6666666666666666 | exploration_level: 0.8264500428208518

annealing reverse iteration: 29 | coverage level: 0.6666666666666666 | exploration_level: 0.82835880868174

annealing reverse iteration: 30 | coverage level: 0.6666666666666666 | exploration_level: 0.8283300786794497

annealing reverse iteration: 31 | coverage level: 0.7 | exploration_level: 0.82964498938405

annealing reverse iteration: 32 | coverage level: 0.7 | exploration_level: 0.8315449563726243

annealing reverse iteration: 33 | coverage level: 0.7 | exploration_level: 0.8331784162848879

annealing reverse iteration: 34 | coverage level: 0.7 | exploration_level: 0.835484925100866

annealing reverse iteration: 35 | coverage level: 0.7 | exploration_level: 0.8391208710881612

annealing reverse iteration: 36 | coverage level: 0.7 | exploration_level: 0.8402548370576652

annealing reverse iteration: 37 | coverage level: 0.7 | exploration_level: 0.843009814278289

annealing reverse iteration: 38 | coverage level: 0.7 | exploration_level: 0.8466060194999674

annealing reverse iteration: 39 | coverage level: 0.7 | exploration_level: 0.8479594143826001

annealing reverse iteration: 40 | coverage level: 0.7 | exploration_level: 0.8519728658104397

annealing reverse iteration: 41 | coverage level: 0.7 | exploration_level: 0.8514803298599761

annealing reverse iteration: 42 | coverage level: 0.7 | exploration_level: 0.8535350582760101

annealing reverse iteration: 43 | coverage level: 0.7 | exploration_level: 0.8542042762999379

annealing reverse iteration: 44 | coverage level: 0.7 | exploration_level: 0.8535287397654582

annealing reverse iteration: 45 | coverage level: 0.7 | exploration_level: 0.8527014525777963

annealing reverse iteration: 46 | coverage level: 0.7333333333333333 | exploration_level: 0.8525765468586988

annealing reverse iteration: 47 | coverage level: 0.7333333333333333 | exploration_level: 0.8523216628119428

annealing reverse iteration: 48 | coverage level: 0.7333333333333333 | exploration_level: 0.8514955987213161

annealing reverse iteration: 49 | coverage level: 0.7333333333333333 | exploration_level: 0.8509972566266222

annealing reverse iteration: 50 | coverage level: 0.7333333333333333 | exploration_level: 0.8506789803279168

annealing reverse iteration: 51 | coverage level: 0.7333333333333333 | exploration_level: 0.8503516360002137

annealing reverse iteration: 52 | coverage level: 0.7333333333333333 | exploration_level: 0.8500187708086642

annealing reverse iteration: 53 | coverage level: 0.7333333333333333 | exploration_level: 0.8490301892127858

annealing reverse iteration: 54 | coverage level: 0.7333333333333333 | exploration_level: 0.847803834362425

annealing reverse iteration: 55 | coverage level: 0.7666666666666667 | exploration_level: 0.8485377844882478

annealing reverse iteration: 56 | coverage level: 0.7666666666666667 | exploration_level: 0.8474580615533923

annealing reverse iteration: 57 | coverage level: 0.7666666666666667 | exploration_level: 0.8467354043345866

annealing reverse iteration: 58 | coverage level: 0.7666666666666667 | exploration_level: 0.846971539794685

annealing reverse iteration: 59 | coverage level: 0.7666666666666667 | exploration_level: 0.846473005027864

annealing reverse iteration: 60 | coverage level: 0.7666666666666667 | exploration_level: 0.8455690262984019

annealing reverse iteration: 61 | coverage level: 0.7666666666666667 | exploration_level: 0.8457529284900411

annealing reverse iteration: 62 | coverage level: 0.7666666666666667 | exploration_level: 0.8452101680635158

annealing reverse iteration: 63 | coverage level: 0.7666666666666667 | exploration_level: 0.8440353216726589

annealing reverse iteration: 64 | coverage level: 0.7666666666666667 | exploration_level: 0.8431326830358147

annealing reverse iteration: 65 | coverage level: 0.7666666666666667 | exploration_level: 0.8421605636215028

annealing reverse iteration: 66 | coverage level: 0.7666666666666667 | exploration_level: 0.8419020130983669

annealing reverse iteration: 67 | coverage level: 0.7666666666666667 | exploration_level: 0.8417239509927295

annealing reverse iteration: 68 | coverage level: 0.7666666666666667 | exploration_level: 0.8419526457699531

annealing reverse iteration: 69 | coverage level: 0.7666666666666667 | exploration_level: 0.8417385539290319

annealing reverse iteration: 70 | coverage level: 0.7666666666666667 | exploration_level: 0.8418776822839882

annealing reverse iteration: 71 | coverage level: 0.7666666666666667 | exploration_level: 0.8415818135275615

annealing reverse iteration: 72 | coverage level: 0.7666666666666667 | exploration_level: 0.8405686881572512

annealing reverse iteration: 73 | coverage level: 0.7666666666666667 | exploration_level: 0.8402710183418453

annealing reverse iteration: 74 | coverage level: 0.7333333333333333 | exploration_level: 0.8399866456119144

annealing reverse iteration: 75 | coverage level: 0.7333333333333333 | exploration_level: 0.8417024383456315

annealing reverse iteration: 76 | coverage level: 0.7 | exploration_level: 0.8428240092986429

annealing reverse iteration: 77 | coverage level: 0.7 | exploration_level: 0.8438648988972056

annealing reverse iteration: 78 | coverage level: 0.7333333333333333 | exploration_level: 0.8427357913684181

annealing reverse iteration: 79 | coverage level: 0.7333333333333333 | exploration_level: 0.8430300768710723

annealing reverse iteration: 80 | coverage level: 0.7333333333333333 | exploration_level: 0.8418342504529864

annealing reverse iteration: 81 | coverage level: 0.7333333333333333 | exploration_level: 0.8415596864790509

annealing reverse iteration: 82 | coverage level: 0.7333333333333333 | exploration_level: 0.8411162209006398

annealing reverse iteration: 83 | coverage level: 0.7333333333333333 | exploration_level: 0.8412464896528649

annealing reverse iteration: 84 | coverage level: 0.7333333333333333 | exploration_level: 0.8406075768471719

annealing reverse iteration: 85 | coverage level: 0.7333333333333333 | exploration_level: 0.8407545021667753

annealing reverse iteration: 86 | coverage level: 0.7333333333333333 | exploration_level: 0.8401003388939645

annealing reverse iteration: 87 | coverage level: 0.7333333333333333 | exploration_level: 0.8404758890500911

annealing reverse iteration: 88 | coverage level: 0.7333333333333333 | exploration_level: 0.840524153180951

annealing reverse iteration: 89 | coverage level: 0.7333333333333333 | exploration_level: 0.8404580246243472

annealing reverse iteration: 90 | coverage level: 0.7333333333333333 | exploration_level: 0.8402018272557645

annealing reverse iteration: 91 | coverage level: 0.7333333333333333 | exploration_level: 0.8401134521333029

annealing reverse iteration: 92 | coverage level: 0.7333333333333333 | exploration_level: 0.8403798237458097

annealing reverse iteration: 93 | coverage level: 0.7333333333333333 | exploration_level: 0.8411539288881958

annealing reverse iteration: 94 | coverage level: 0.7333333333333333 | exploration_level: 0.8414685889003561

annealing reverse iteration: 95 | coverage level: 0.7333333333333333 | exploration_level: 0.8413804003603631

annealing reverse iteration: 96 | coverage level: 0.7333333333333333 | exploration_level: 0.8416134303991221

annealing reverse iteration: 97 | coverage level: 0.7333333333333333 | exploration_level: 0.8413222335150758

annealing reverse iteration: 98 | coverage level: 0.7333333333333333 | exploration_level: 0.8428147909680384

annealing reverse iteration: 99 | coverage level: 0.7333333333333333 | exploration_level: 0.8429262884631534

annealing reverse iteration: 100 | coverage level: 0.7666666666666667 | exploration_level: 0.8424193323755113
----- Starting simulation [penalty-constant] : 11 @ 2025-02-03 16:28:06.590403-----
Start coverage level: 0.5333333333333333
Start exploration level: 0.7682

penalty iteration: 1 | coverage level: 0.5333333333333333 | exploration_level: 0.7704374000000687

penalty iteration: 2 | coverage level: 0.5333333333333333 | exploration_level: 0.7724297899999599

penalty iteration: 3 | coverage level: 0.5333333333333333 | exploration_level: 0.774400785849349

penalty iteration: 4 | coverage level: 0.5333333333333333 | exploration_level: 0.7749718911392982

penalty iteration: 5 | coverage level: 0.5333333333333333 | exploration_level: 0.7757326207609857

penalty iteration: 6 | coverage level: 0.5333333333333333 | exploration_level: 0.7766953314811981

penalty iteration: 7 | coverage level: 0.5333333333333333 | exploration_level: 0.7788933430575905

penalty iteration: 8 | coverage level: 0.5333333333333333 | exploration_level: 0.7795235496533113

penalty iteration: 9 | coverage level: 0.5666666666666667 | exploration_level: 0.7809878282241599

penalty iteration: 10 | coverage level: 0.5666666666666667 | exploration_level: 0.7799420082372005

penalty iteration: 11 | coverage level: 0.6 | exploration_level: 0.7814251476059538

penalty iteration: 12 | coverage level: 0.5666666666666667 | exploration_level: 0.7831827901944876

penalty iteration: 13 | coverage level: 0.5666666666666667 | exploration_level: 0.7849264870626542

penalty iteration: 14 | coverage level: 0.5666666666666667 | exploration_level: 0.786039541444883

penalty iteration: 15 | coverage level: 0.6 | exploration_level: 0.7882745334788778

penalty iteration: 16 | coverage level: 0.6 | exploration_level: 0.7899689467615497

penalty iteration: 17 | coverage level: 0.6333333333333333 | exploration_level: 0.7913054592462723

penalty iteration: 18 | coverage level: 0.6333333333333333 | exploration_level: 0.7933506054557247

penalty iteration: 19 | coverage level: 0.6 | exploration_level: 0.793783546501644

penalty iteration: 20 | coverage level: 0.6 | exploration_level: 0.7960569653698217

penalty iteration: 21 | coverage level: 0.6 | exploration_level: 0.7958997129143134

penalty iteration: 22 | coverage level: 0.6 | exploration_level: 0.7956707868059272

penalty iteration: 23 | coverage level: 0.6 | exploration_level: 0.7957584743593737

penalty iteration: 24 | coverage level: 0.6 | exploration_level: 0.7975212082946156

penalty iteration: 25 | coverage level: 0.6 | exploration_level: 0.7974112866677298

penalty iteration: 26 | coverage level: 0.6333333333333333 | exploration_level: 0.798189995882687

penalty iteration: 27 | coverage level: 0.6333333333333333 | exploration_level: 0.7991482409457183

penalty iteration: 28 | coverage level: 0.6333333333333333 | exploration_level: 0.7989043447410773

penalty iteration: 29 | coverage level: 0.6 | exploration_level: 0.7981962120609329

penalty iteration: 30 | coverage level: 0.6333333333333333 | exploration_level: 0.7981314014728345

penalty iteration: 31 | coverage level: 0.6333333333333333 | exploration_level: 0.7988829932297559

penalty iteration: 32 | coverage level: 0.6333333333333333 | exploration_level: 0.7995038638500519

penalty iteration: 33 | coverage level: 0.6 | exploration_level: 0.7987797404938931

penalty iteration: 34 | coverage level: 0.6 | exploration_level: 0.7987997681146193

penalty iteration: 35 | coverage level: 0.6 | exploration_level: 0.7973394471925777

penalty iteration: 36 | coverage level: 0.6 | exploration_level: 0.797868137412166

penalty iteration: 37 | coverage level: 0.6 | exploration_level: 0.7978581014433433

penalty iteration: 38 | coverage level: 0.6 | exploration_level: 0.7984131263696016

penalty iteration: 39 | coverage level: 0.6 | exploration_level: 0.7977406982477095

penalty iteration: 40 | coverage level: 0.6333333333333333 | exploration_level: 0.7973111090984055

penalty iteration: 41 | coverage level: 0.6333333333333333 | exploration_level: 0.7973815240981725

penalty iteration: 42 | coverage level: 0.6 | exploration_level: 0.7969600918299214

penalty iteration: 43 | coverage level: 0.6 | exploration_level: 0.7977290166654176

penalty iteration: 44 | coverage level: 0.6 | exploration_level: 0.7984004194055885

penalty iteration: 45 | coverage level: 0.6 | exploration_level: 0.7994440046992664

penalty iteration: 46 | coverage level: 0.6333333333333333 | exploration_level: 0.799917349657823

penalty iteration: 47 | coverage level: 0.6333333333333333 | exploration_level: 0.8019420189992384

penalty iteration: 48 | coverage level: 0.6 | exploration_level: 0.8033909985737343

penalty iteration: 49 | coverage level: 0.6 | exploration_level: 0.8048580636603508

penalty iteration: 50 | coverage level: 0.6 | exploration_level: 0.8065416161175051

penalty iteration: 51 | coverage level: 0.6 | exploration_level: 0.8075079559884877

penalty iteration: 52 | coverage level: 0.6 | exploration_level: 0.8076218509885872

penalty iteration: 53 | coverage level: 0.6 | exploration_level: 0.8077839034427126

penalty iteration: 54 | coverage level: 0.6 | exploration_level: 0.8076824233170756

penalty iteration: 55 | coverage level: 0.6 | exploration_level: 0.8071604606577821

penalty iteration: 56 | coverage level: 0.6 | exploration_level: 0.8095898582350796

penalty iteration: 57 | coverage level: 0.5666666666666667 | exploration_level: 0.8101138063672695

penalty iteration: 58 | coverage level: 0.5666666666666667 | exploration_level: 0.8111691889177198

penalty iteration: 59 | coverage level: 0.6 | exploration_level: 0.8124264872309784

penalty iteration: 60 | coverage level: 0.6666666666666666 | exploration_level: 0.8129769543334736

penalty iteration: 61 | coverage level: 0.6666666666666666 | exploration_level: 0.8119689249314794

penalty iteration: 62 | coverage level: 0.6666666666666666 | exploration_level: 0.8127245579868032

penalty iteration: 63 | coverage level: 0.6666666666666666 | exploration_level: 0.813729974177643

penalty iteration: 64 | coverage level: 0.6666666666666666 | exploration_level: 0.813539508515567

penalty iteration: 65 | coverage level: 0.7 | exploration_level: 0.8122982368934346

penalty iteration: 66 | coverage level: 0.7 | exploration_level: 0.8134951106975068

penalty iteration: 67 | coverage level: 0.7 | exploration_level: 0.8132638613888951

penalty iteration: 68 | coverage level: 0.7 | exploration_level: 0.8125626198165643

penalty iteration: 69 | coverage level: 0.7 | exploration_level: 0.8114374119745197

penalty iteration: 70 | coverage level: 0.7 | exploration_level: 0.8114742227567792

penalty iteration: 71 | coverage level: 0.7 | exploration_level: 0.8130106978201793

penalty iteration: 72 | coverage level: 0.7333333333333333 | exploration_level: 0.8130781756640468

penalty iteration: 73 | coverage level: 0.7333333333333333 | exploration_level: 0.813543634188465

penalty iteration: 74 | coverage level: 0.7 | exploration_level: 0.8131350673057467

penalty iteration: 75 | coverage level: 0.7 | exploration_level: 0.8138541655934705

penalty iteration: 76 | coverage level: 0.7 | exploration_level: 0.8131921086090586

penalty iteration: 77 | coverage level: 0.7 | exploration_level: 0.8128269388625677

penalty iteration: 78 | coverage level: 0.7 | exploration_level: 0.8134123464386384

penalty iteration: 79 | coverage level: 0.7333333333333333 | exploration_level: 0.8141546655864433

penalty iteration: 80 | coverage level: 0.7333333333333333 | exploration_level: 0.8141109378549999

penalty iteration: 81 | coverage level: 0.7333333333333333 | exploration_level: 0.8142581526120113

penalty iteration: 82 | coverage level: 0.7666666666666667 | exploration_level: 0.8150461545202126

penalty iteration: 83 | coverage level: 0.7666666666666667 | exploration_level: 0.8162233193974336

penalty iteration: 84 | coverage level: 0.7666666666666667 | exploration_level: 0.8176641147159165

penalty iteration: 85 | coverage level: 0.7333333333333333 | exploration_level: 0.8176150183841142

penalty iteration: 86 | coverage level: 0.7333333333333333 | exploration_level: 0.8191980324046859

penalty iteration: 87 | coverage level: 0.7333333333333333 | exploration_level: 0.8201395898641296

penalty iteration: 88 | coverage level: 0.7333333333333333 | exploration_level: 0.8215233504401332

penalty iteration: 89 | coverage level: 0.7333333333333333 | exploration_level: 0.8229557872094785

penalty iteration: 90 | coverage level: 0.7333333333333333 | exploration_level: 0.8229251625329828

penalty iteration: 91 | coverage level: 0.7333333333333333 | exploration_level: 0.823826209031401

penalty iteration: 92 | coverage level: 0.7333333333333333 | exploration_level: 0.8246694387034568

penalty iteration: 93 | coverage level: 0.7333333333333333 | exploration_level: 0.8242640868545997

penalty iteration: 94 | coverage level: 0.7333333333333333 | exploration_level: 0.8253108937731417

penalty iteration: 95 | coverage level: 0.7333333333333333 | exploration_level: 0.8266416804979292

penalty iteration: 96 | coverage level: 0.7333333333333333 | exploration_level: 0.8269444180833517

penalty iteration: 97 | coverage level: 0.7333333333333333 | exploration_level: 0.8259696064969019

penalty iteration: 98 | coverage level: 0.7333333333333333 | exploration_level: 0.8261233502288736

penalty iteration: 99 | coverage level: 0.7333333333333333 | exploration_level: 0.8264264209442809

penalty iteration: 100 | coverage level: 0.7333333333333333 | exploration_level: 0.8266755801151837
----- Starting simulation [systematic-constant] : 12 @ 2025-02-03 16:46:49.660369-----
Start coverage level: 0.5333333333333333
Start exploration level: 0.7828

systematic iteration: 1 | coverage level: 0.5333333333333333 | exploration_level: 0.786348000000069

systematic iteration: 2 | coverage level: 0.5333333333333333 | exploration_level: 0.7891404735999622

systematic iteration: 3 | coverage level: 0.6 | exploration_level: 0.7925936073961452

systematic iteration: 4 | coverage level: 0.6 | exploration_level: 0.7944521513433483

systematic iteration: 5 | coverage level: 0.6333333333333333 | exploration_level: 0.7993900575182564

systematic iteration: 6 | coverage level: 0.6666666666666666 | exploration_level: 0.8018793499950545

systematic iteration: 7 | coverage level: 0.6666666666666666 | exploration_level: 0.8059768064402388

systematic iteration: 8 | coverage level: 0.6666666666666666 | exploration_level: 0.8098235188710727

systematic iteration: 9 | coverage level: 0.6666666666666666 | exploration_level: 0.812820461901451

systematic iteration: 10 | coverage level: 0.6666666666666666 | exploration_level: 0.8161885350716817

systematic iteration: 11 | coverage level: 0.7 | exploration_level: 0.8182595899024202

systematic iteration: 12 | coverage level: 0.7333333333333333 | exploration_level: 0.8222835318933217

systematic iteration: 13 | coverage level: 0.7333333333333333 | exploration_level: 0.8237885635258897

systematic iteration: 14 | coverage level: 0.7333333333333333 | exploration_level: 0.8260612592462838

systematic iteration: 15 | coverage level: 0.7333333333333333 | exploration_level: 0.827804151310815

systematic iteration: 16 | coverage level: 0.7333333333333333 | exploration_level: 0.830427525958763

systematic iteration: 17 | coverage level: 0.7333333333333333 | exploration_level: 0.8320174079033306

systematic iteration: 18 | coverage level: 0.7333333333333333 | exploration_level: 0.8345994135602314

systematic iteration: 19 | coverage level: 0.7666666666666667 | exploration_level: 0.8364879246681849

systematic iteration: 20 | coverage level: 0.7666666666666667 | exploration_level: 0.8380832609833815

systematic iteration: 21 | coverage level: 0.8 | exploration_level: 0.8393113463005373

systematic iteration: 22 | coverage level: 0.7666666666666667 | exploration_level: 0.8408634210689364

systematic iteration: 23 | coverage level: 0.7666666666666667 | exploration_level: 0.8450077118425318

systematic iteration: 24 | coverage level: 0.7666666666666667 | exploration_level: 0.8470995022185647

systematic iteration: 25 | coverage level: 0.7666666666666667 | exploration_level: 0.8493223083494258

systematic iteration: 26 | coverage level: 0.7666666666666667 | exploration_level: 0.8530320846596922

systematic iteration: 27 | coverage level: 0.7666666666666667 | exploration_level: 0.8548963937889397

systematic iteration: 28 | coverage level: 0.7666666666666667 | exploration_level: 0.8559765689757812

systematic iteration: 29 | coverage level: 0.7666666666666667 | exploration_level: 0.8579764318447843

systematic iteration: 30 | coverage level: 0.7666666666666667 | exploration_level: 0.8582463369237537

systematic iteration: 31 | coverage level: 0.8 | exploration_level: 0.8603203045649378

systematic iteration: 32 | coverage level: 0.8 | exploration_level: 0.860459154305277

systematic iteration: 33 | coverage level: 0.8 | exploration_level: 0.8609636553991693

systematic iteration: 34 | coverage level: 0.8 | exploration_level: 0.8621541938176722

systematic iteration: 35 | coverage level: 0.8 | exploration_level: 0.8631654090304545

systematic iteration: 36 | coverage level: 0.8333333333333334 | exploration_level: 0.8629114933250188

systematic iteration: 37 | coverage level: 0.8333333333333334 | exploration_level: 0.8632998123351691

systematic iteration: 38 | coverage level: 0.8333333333333334 | exploration_level: 0.8635193547846352

systematic iteration: 39 | coverage level: 0.8333333333333334 | exploration_level: 0.8627180115522846

systematic iteration: 40 | coverage level: 0.8333333333333334 | exploration_level: 0.8621822300049559

systematic iteration: 41 | coverage level: 0.8333333333333334 | exploration_level: 0.8615091266628501

systematic iteration: 42 | coverage level: 0.8333333333333334 | exploration_level: 0.8606634427893729

systematic iteration: 43 | coverage level: 0.8333333333333334 | exploration_level: 0.8600387094090486

systematic iteration: 44 | coverage level: 0.8333333333333334 | exploration_level: 0.8608318379642349

systematic iteration: 45 | coverage level: 0.8333333333333334 | exploration_level: 0.8606187375238835

systematic iteration: 46 | coverage level: 0.8333333333333334 | exploration_level: 0.8588481896690582

systematic iteration: 47 | coverage level: 0.8333333333333334 | exploration_level: 0.8579408909529272

systematic iteration: 48 | coverage level: 0.8333333333333334 | exploration_level: 0.8568385968114406

systematic iteration: 49 | coverage level: 0.8333333333333334 | exploration_level: 0.8563163092891555

systematic iteration: 50 | coverage level: 0.8333333333333334 | exploration_level: 0.8573693704708084

systematic iteration: 51 | coverage level: 0.8666666666666667 | exploration_level: 0.8580845343073957

systematic iteration: 52 | coverage level: 0.8666666666666667 | exploration_level: 0.8573134067354249

systematic iteration: 53 | coverage level: 0.8666666666666667 | exploration_level: 0.8575174764085023

systematic iteration: 54 | coverage level: 0.8333333333333334 | exploration_level: 0.8563412069113637

systematic iteration: 55 | coverage level: 0.8333333333333334 | exploration_level: 0.855520092820139

systematic iteration: 56 | coverage level: 0.8 | exploration_level: 0.8544945555578372

systematic iteration: 57 | coverage level: 0.8 | exploration_level: 0.8542371322709007

systematic iteration: 58 | coverage level: 0.8 | exploration_level: 0.8537799236125909

systematic iteration: 59 | coverage level: 0.8 | exploration_level: 0.8543014555688162

systematic iteration: 60 | coverage level: 0.7666666666666667 | exploration_level: 0.852866844149349

systematic iteration: 61 | coverage level: 0.7666666666666667 | exploration_level: 0.8532723218130753

systematic iteration: 62 | coverage level: 0.7666666666666667 | exploration_level: 0.8539288174513291

systematic iteration: 63 | coverage level: 0.7666666666666667 | exploration_level: 0.8540908990385333

systematic iteration: 64 | coverage level: 0.7666666666666667 | exploration_level: 0.8533073420213082

systematic iteration: 65 | coverage level: 0.7666666666666667 | exploration_level: 0.8536326549478009

systematic iteration: 66 | coverage level: 0.7666666666666667 | exploration_level: 0.853004649952504

systematic iteration: 67 | coverage level: 0.8 | exploration_level: 0.8527172447603094

systematic iteration: 68 | coverage level: 0.8 | exploration_level: 0.8519946164055098

systematic iteration: 69 | coverage level: 0.8 | exploration_level: 0.852064425570146

systematic iteration: 70 | coverage level: 0.8 | exploration_level: 0.8519874583645219

systematic iteration: 71 | coverage level: 0.8 | exploration_level: 0.8523019855148181

systematic iteration: 72 | coverage level: 0.8 | exploration_level: 0.8517427293811126

systematic iteration: 73 | coverage level: 0.8 | exploration_level: 0.8520931908556167

systematic iteration: 74 | coverage level: 0.8 | exploration_level: 0.8521978842010002

systematic iteration: 75 | coverage level: 0.8 | exploration_level: 0.8513522041004064

systematic iteration: 76 | coverage level: 0.8 | exploration_level: 0.8522322143021016

systematic iteration: 77 | coverage level: 0.8333333333333334 | exploration_level: 0.8528318605688059

systematic iteration: 78 | coverage level: 0.8333333333333334 | exploration_level: 0.8523486328635128

systematic iteration: 79 | coverage level: 0.8333333333333334 | exploration_level: 0.8515778705075816

systematic iteration: 80 | coverage level: 0.8666666666666667 | exploration_level: 0.8514517523411806

systematic iteration: 81 | coverage level: 0.8666666666666667 | exploration_level: 0.8511239974935867

systematic iteration: 82 | coverage level: 0.8666666666666667 | exploration_level: 0.8514253774511205

systematic iteration: 83 | coverage level: 0.8666666666666667 | exploration_level: 0.850547688771104

systematic iteration: 84 | coverage level: 0.8666666666666667 | exploration_level: 0.8489690714480712

systematic iteration: 85 | coverage level: 0.8666666666666667 | exploration_level: 0.8475273975867711

systematic iteration: 86 | coverage level: 0.8666666666666667 | exploration_level: 0.8465285015502931

systematic iteration: 87 | coverage level: 0.8666666666666667 | exploration_level: 0.8464121821521914

systematic iteration: 88 | coverage level: 0.8666666666666667 | exploration_level: 0.8457492974537514

systematic iteration: 89 | coverage level: 0.8666666666666667 | exploration_level: 0.8450199398966953

systematic iteration: 90 | coverage level: 0.9 | exploration_level: 0.8446745438731945

systematic iteration: 91 | coverage level: 0.9 | exploration_level: 0.8439048945104669

systematic iteration: 92 | coverage level: 0.9 | exploration_level: 0.843151373949572

systematic iteration: 93 | coverage level: 0.9 | exploration_level: 0.8428814315818121

systematic iteration: 94 | coverage level: 0.9 | exploration_level: 0.8414874382141346

systematic iteration: 95 | coverage level: 0.9 | exploration_level: 0.840404484295288

systematic iteration: 96 | coverage level: 0.9 | exploration_level: 0.8399543272219953

systematic iteration: 97 | coverage level: 0.8666666666666667 | exploration_level: 0.8389892471575158

systematic iteration: 98 | coverage level: 0.8666666666666667 | exploration_level: 0.8380265053955019

systematic iteration: 99 | coverage level: 0.8666666666666667 | exploration_level: 0.8377093947709773

systematic iteration: 100 | coverage level: 0.8666666666666667 | exploration_level: 0.8379542201923085
----- Starting simulation [local-constant] : 12 @ 2025-02-03 17:05:14.820011-----
Start coverage level: 0.5333333333333333
Start exploration level: 0.7828

local iteration: 1 | coverage level: 0.5666666666666667 | exploration_level: 0.7866334000000688

local iteration: 2 | coverage level: 0.5666666666666667 | exploration_level: 0.7921574287999626

local iteration: 3 | coverage level: 0.5666666666666667 | exploration_level: 0.7977511768585455

local iteration: 4 | coverage level: 0.6 | exploration_level: 0.8039561941148068

local iteration: 5 | coverage level: 0.6333333333333333 | exploration_level: 0.808308937965637

local iteration: 6 | coverage level: 0.6666666666666666 | exploration_level: 0.8130377107163275

local iteration: 7 | coverage level: 0.6666666666666666 | exploration_level: 0.818047379973172

local iteration: 8 | coverage level: 0.6666666666666666 | exploration_level: 0.8227908227512498

local iteration: 9 | coverage level: 0.6666666666666666 | exploration_level: 0.8260059584874825

local iteration: 10 | coverage level: 0.6666666666666666 | exploration_level: 0.8291799867718131

